Reference,month,year,gr,Season,TBEP_seg,sgyear,FLUCCSCODE,areas,bottom,DominantVeg,bveg,Shore,bay_TBEPseg_season,bay_TBEPseg_sgyr,bay_TBEPseg_sgyr_season,BvegCovBin
TBM2018010408,1,2018,20,Winter,HB,2020,NA,1,Mud,None,Non,15.2,HB_Winter,HB_2020,HB_2020         _Winter,0-25
TBM2018010601,1,2018,20,Winter,LTB,2020,NA,10,San,None,Non,16.1,LTB_Winter,LTB_2020,LTB_2020        _Winter,0-25
TBM2018010802,1,2018,20,Winter,HB,2020,9116,4,San,Halodule spp.,SAV,14.5,HB_Winter,HB_2020,HB_2020         _Winter,76-100
TBM2018010807,1,2018,20,Winter,MTB,2020,9113,6,San,Halodule spp.,SAV,15.75,MTB_Winter,MTB_2020,MTB_2020        _Winter,51-75
TBM2018010905,1,2018,20,Winter,LTB,2020,9113,8,MudSan,Thalassia spp.,SAV,18.5,LTB_Winter,LTB_2020,LTB_2020        _Winter,26-50
TBM2018011004,1,2018,20,Winter,OTB,2020,NA,23,Mud,None,Non,15.05,OTB_Winter,OTB_2020,OTB_2020        _Winter,0-25
TBM2018011007,1,2018,20,Winter,OTB,2020,9121,22,MudSan,Halodule spp.,SAV,15.05,OTB_Winter,OTB_2020,OTB_2020        _Winter,26-50
TBM2018011008,1,2018,20,Winter,OTB,2020,9121,22,San,None,Non,15.15,OTB_Winter,OTB_2020,OTB_2020        _Winter,0-25
TBM2018011201,1,2018,20,Winter,MTB,2020,9116,17,San,Syringodium spp.,SAV,12.8,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018011206,1,2018,20,Winter,MTB,2020,NA,27,San,Halodule spp.,SAV,14.4,MTB_Winter,MTB_2020,MTB_2020        _Winter,76-100
TBM2018011207,1,2018,20,Winter,OTB,2020,9116,19,San,Syringodium spp.,SAV,13.65,OTB_Winter,OTB_2020,OTB_2020        _Winter,76-100
TBM2018020201,2,2018,20,Winter,OTB,2020,9113,24,MudSan,Halodule spp.,SAV,15.35,OTB_Winter,OTB_2020,OTB_2020        _Winter,76-100
TBM2018020203,2,2018,20,Winter,OTB,2020,NA,24,MudSan,Halodule spp.,SAV,16.5,OTB_Winter,OTB_2020,OTB_2020        _Winter,51-75
TBM2018020207,2,2018,20,Winter,OTB,2020,NA,23,MudSan,Halodule spp.,SAV,19.1,OTB_Winter,OTB_2020,OTB_2020        _Winter,0-25
TBM2018020208,2,2018,20,Winter,OTB,2020,9121,24,MudSan,Halodule spp.,SAV,16.4,OTB_Winter,OTB_2020,OTB_2020        _Winter,0-25
TBM2018020404,2,2018,20,Winter,LTB,2020,9116,8,San,Thalassia spp.,SAV,23.9,LTB_Winter,LTB_2020,LTB_2020        _Winter,76-100
TBM2018020405,2,2018,20,Winter,LTB,2020,NA,8,San,None,Non,23.6,LTB_Winter,LTB_2020,LTB_2020        _Winter,0-25
TBM2018020501,2,2018,20,Winter,MTB,2020,9113,17,San,Halodule spp.,SAV,20.3,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018020502,2,2018,20,Winter,MTB,2020,9116,17,San,Thalassia spp.,SAV,21.7,MTB_Winter,MTB_2020,MTB_2020        _Winter,76-100
TBM2018020504,2,2018,20,Winter,MTB,2020,9113,16,San,Halodule spp.,SAV,22.2,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018020707,2,2018,20,Winter,MTB,2020,9113,19,San,Halodule spp.,SAV,19.1,MTB_Winter,MTB_2020,MTB_2020        _Winter,76-100
TBM2018020902,2,2018,20,Winter,MTB,2020,NA,27,San,None,Non,20.65,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018020903,2,2018,20,Winter,HB,2020,NA,4,San,None,Non,20.3,HB_Winter,HB_2020,HB_2020         _Winter,0-25
TBM2018020907,2,2018,20,Winter,MTB,2020,NA,6,San,None,Non,22,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018020908,2,2018,20,Winter,MTB,2020,9113,7,San,Thalassia spp.,SAV,22.05,MTB_Winter,MTB_2020,MTB_2020        _Winter,26-50
TBM2018020909,2,2018,20,Winter,MTB,2020,NA,6,MudSan,Halodule spp.,SAV,23.65,MTB_Winter,MTB_2020,MTB_2020        _Winter,26-50
TBM2018021002,2,2018,20,Winter,LTB,2020,9113,8,San,Thalassia spp.,SAV,21.5,LTB_Winter,LTB_2020,LTB_2020        _Winter,76-100
TBM2018021005,2,2018,20,Winter,LTB,2020,9113,7,San,None,Non,22.7,LTB_Winter,LTB_2020,LTB_2020        _Winter,0-25
TBM2018030107,3,2018,20,Winter,MTB,2020,9113,17,San,Halodule spp.,SAV,20.8,MTB_Winter,MTB_2020,MTB_2020        _Winter,51-75
TBM2018030708,3,2018,20,Winter,OTB,2020,9113,23,MudSan,Halodule spp.,SAV,18.3,OTB_Winter,OTB_2020,OTB_2020        _Winter,76-100
TBM2018030709,3,2018,20,Winter,OTB,2020,9113,24,San,Halodule spp.,SAV,17.9,OTB_Winter,OTB_2020,OTB_2020        _Winter,0-25
TBM2018030805,3,2018,20,Winter,HB,2020,NA,5,MudSan,Halodule spp.,SAV,16.9,HB_Winter,HB_2020,HB_2020         _Winter,76-100
TBM2018030807,3,2018,20,Winter,MTB,2020,NA,6,San,Halodule spp.,SAV,19.9,MTB_Winter,MTB_2020,MTB_2020        _Winter,26-50
TBM2018030809,3,2018,20,Winter,MTB,2020,9113,6,San,None,Non,17.63333333,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018030901,3,2018,20,Winter,HB,2020,NA,4,MudSan,None,Non,16.3,HB_Winter,HB_2020,HB_2020         _Winter,0-25
TBM2018030906,3,2018,20,Winter,MTB,2020,NA,6,San,None,Non,18.7,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018031002,3,2018,20,Winter,OTB,2020,9116,20,San,Halodule spp.,SAV,18.45,OTB_Winter,OTB_2020,OTB_2020        _Winter,76-100
TBM2018031005,3,2018,20,Winter,OTB,2020,9121,22,MudSan,None,Non,20.1,OTB_Winter,OTB_2020,OTB_2020        _Winter,0-25
TBM2018031007,3,2018,20,Winter,OTB,2020,9116,25,San,Thalassia spp.,SAV,20.55,OTB_Winter,OTB_2020,OTB_2020        _Winter,76-100
TBM2018031103,3,2018,20,Winter,MTB,2020,NA,18,San,None,Non,21.05,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018031105,3,2018,20,Winter,OTB,2020,NA,27,SanStr,None,Non,21.6,OTB_Winter,OTB_2020,OTB_2020        _Winter,0-25
TBM2018031204,3,2018,20,Winter,LTB,2020,NA,8,San,None,Non,16.7,LTB_Winter,LTB_2020,LTB_2020        _Winter,0-25
TBM2018031205,3,2018,20,Winter,LTB,2020,9116,8,San,Syringodium spp.,SAV,16.6,LTB_Winter,LTB_2020,LTB_2020        _Winter,76-100
TBM2018040107,4,2018,20,Spring,HB,2020,NA,1,MudSan,None,Non,26.35,HB_Spring,HB_2020,HB_2020         _Spring,0-25
TBM2018040402,4,2018,20,Spring,OTB,2020,9116,19,San,Syringodium spp.,SAV,24.2,OTB_Spring,OTB_2020,OTB_2020        _Spring,0-25
TBM2018040504,4,2018,20,Spring,LTB,2020,9116,7,San,None,Non,24.6,LTB_Spring,LTB_2020,LTB_2020        _Spring,0-25
TBM2018040506,4,2018,20,Spring,LTB,2020,NA,8,San,Thalassia spp.,SAV,25.3,LTB_Spring,LTB_2020,LTB_2020        _Spring,76-100
TBM2018040603,4,2018,20,Spring,HB,2020,NA,6,San,None,Non,27.5,HB_Spring,HB_2020,HB_2020         _Spring,0-25
TBM2018040604,4,2018,20,Spring,MTB,2020,9113,27,San,None,Non,25.6,MTB_Spring,MTB_2020,MTB_2020        _Spring,0-25
TBM2018040605,4,2018,20,Spring,HB,2020,9116,4,San,Halodule spp.,SAV,24.7,HB_Spring,HB_2020,HB_2020         _Spring,76-100
TBM2018040606,4,2018,20,Spring,HB,2020,NA,4,San,Halodule spp.,SAV,25.4,HB_Spring,HB_2020,HB_2020         _Spring,0-25
TBM2018040705,4,2018,20,Spring,OTB,2020,NA,23,MudStr,None,Non,23.6,OTB_Spring,OTB_2020,OTB_2020        _Spring,0-25
TBM2018040706,4,2018,20,Spring,OTB,2020,NA,23,MudSan,None,Non,25.2,OTB_Spring,OTB_2020,OTB_2020        _Spring,0-25
TBM2018040707,4,2018,20,Spring,OTB,2020,9116,23,San,Halodule spp.,SAV,22.2,OTB_Spring,OTB_2020,OTB_2020        _Spring,76-100
TBM2018041001,4,2018,20,Spring,MTB,2020,9113,17,MudSan,Halodule spp.,SAV,22.8,MTB_Spring,MTB_2020,MTB_2020        _Spring,51-75
TBM2018041103,4,2018,20,Spring,OTB,2020,9116,19,San,Halodule spp.,SAV,22.3,OTB_Spring,OTB_2020,OTB_2020        _Spring,76-100
TBM2018041104,4,2018,20,Spring,OTB,2020,NA,19,San,None,Non,24.65,OTB_Spring,OTB_2020,OTB_2020        _Spring,0-25
TBM2018041107,4,2018,20,Spring,OTB,2020,9113,25,San,Thalassia spp.,SAV,23.4,OTB_Spring,OTB_2020,OTB_2020        _Spring,51-75
TBM2018050204,5,2018,20,Spring,OTB,2020,9116,27,San,Halodule spp.,SAV,23.85,OTB_Spring,OTB_2020,OTB_2020        _Spring,76-100
TBM2018050302,5,2018,20,Spring,MTB,2020,9116,6,San,SAV,SAV,23.5,MTB_Spring,MTB_2020,MTB_2020        _Spring,76-100
TBM2018050603,5,2018,20,Spring,MTB,2020,9113,17,San,Halodule spp.,SAV,25.05,MTB_Spring,MTB_2020,MTB_2020        _Spring,0-25
TBM2018050607,5,2018,20,Spring,MTB,2020,9116,18,San,Syringodium spp.,SAV,26.3,MTB_Spring,MTB_2020,MTB_2020        _Spring,51-75
TBM2018050703,5,2018,20,Spring,HB,2020,NA,3,MudSan,Halodule spp.,SAV,25.3,HB_Spring,HB_2020,HB_2020         _Spring,0-25
TBM2018050704,5,2018,20,Spring,HB,2020,9116,3,San,Halodule spp.,SAV,25.3,HB_Spring,HB_2020,HB_2020         _Spring,76-100
TBM2018050707,5,2018,20,Spring,HB,2020,NA,29,San,None,Non,27.3,HB_Spring,HB_2020,HB_2020         _Spring,0-25
TBM2018050709,5,2018,20,Spring,HB,2020,NA,2,San,None,Non,27.6,HB_Spring,HB_2020,HB_2020         _Spring,0-25
TBM2018050803,5,2018,20,Spring,OTB,2020,9113,22,San,None,Non,24.3,OTB_Spring,OTB_2020,OTB_2020        _Spring,0-25
TBM2018050804,5,2018,20,Spring,OTB,2020,9121,21,San,Halodule spp.,SAV,23.9,OTB_Spring,OTB_2020,OTB_2020        _Spring,76-100
TBM2018050901,5,2018,20,Spring,OTB,2020,9113,26,MudSan,Halodule spp.,SAV,25.1,OTB_Spring,OTB_2020,OTB_2020        _Spring,51-75
TBM2018050908,5,2018,20,Spring,OTB,2020,9113,21,San,None,Non,24.5,OTB_Spring,OTB_2020,OTB_2020        _Spring,0-25
TBM2018050909,5,2018,20,Spring,OTB,2020,9116,20,Str,Halodule spp.,SAV,23.35,OTB_Spring,OTB_2020,OTB_2020        _Spring,0-25
TBM2018051106,5,2018,20,Spring,LTB,2020,NA,10,San,None,Non,25.6,LTB_Spring,LTB_2020,LTB_2020        _Spring,0-25
TBM2018051107,5,2018,20,Spring,LTB,2020,NA,10,San,None,Non,25,LTB_Spring,LTB_2020,LTB_2020        _Spring,0-25
TBM2018051204,5,2018,20,Spring,LTB,2020,NA,12,San,None,Non,25.3,LTB_Spring,LTB_2020,LTB_2020        _Spring,0-25
TBM2018060103,6,2018,20,Summer,HB,2020,NA,29,SanStr,None,Non,28.65,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018060201,6,2018,20,Summer,MTB,2020,NA,6,MudSanStr,None,Non,29.8,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018060203,6,2018,20,Summer,MTB,2020,9116,6,San,Halodule spp.,SAV,30.95,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018060304,6,2018,20,Summer,OTB,2020,9113,26,MudSan,None,Non,30.9,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018060307,6,2018,20,Summer,OTB,2020,9113,27,MudSan,Halodule spp.,SAV,30.7,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018060802,6,2018,20,Summer,OTB,2020,9113,23,MudSan,None,Non,29.7,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018060808,6,2018,20,Summer,OTB,2020,9116,22,San,Halodule spp.,SAV,31.5,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018060810,6,2018,20,Summer,OTB,2020,NA,24,San,Halodule spp.,SAV,32.15,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018060811,6,2018,20,Summer,OTB,2020,9116,24,MudSan,Halodule spp.,SAV,32.8,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018060907,6,2018,20,Summer,LTB,2020,9116,12,San,SAV,SAV,31.95,LTB_Summer,LTB_2020,LTB_2020        _Summer,76-100
TBM2018061004,6,2018,20,Summer,LTB,2020,9116,8,Mud,Halodule spp.,SAV,30.9,LTB_Summer,LTB_2020,LTB_2020        _Summer,76-100
TBM2018061006,6,2018,20,Summer,MTB,2020,9113,7,San,None,Non,32,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018061205,6,2018,20,Summer,MTB,2020,NA,27,San,Halodule spp.,SAV,31.2,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018061206,6,2018,20,Summer,OTB,2020,9113,26,San,Halodule spp.,SAV,31.5,OTB_Summer,OTB_2020,OTB_2020        _Summer,51-75
TBM2018061501,6,2018,20,Summer,HB,2020,NA,1,San,None,Non,29.75,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018061502,6,2018,20,Summer,HB,2020,NA,1,MudSan,Halodule spp.,SAV,30.1,HB_Summer,HB_2020,HB_2020         _Summer,76-100
TBM2018070102,7,2018,20,Summer,MTB,2020,NA,19,San,None,Non,30.05,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018070104,7,2018,20,Summer,MTB,2020,NA,19,San,None,Non,30.35,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018070307,7,2018,20,Summer,MTB,2020,9113,6,San,None,Non,31.7,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018070309,7,2018,20,Summer,MTB,2020,NA,6,MudSan,Caulerpa spp.,SAV,31.7,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018070403,7,2018,20,Summer,OTB,2020,NA,21,San,None,Non,29.7,OTB_Summer,OTB_2020,OTB_2020        _Summer,Unk
TBM2018070406,7,2018,20,Summer,OTB,2020,9121,23,MudSan,Halodule spp.,SAV,30.36666666,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018070407,7,2018,20,Summer,OTB,2020,9113,23,MudSan,None,Non,29.85,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018070503,7,2018,20,Summer,LTB,2020,9116,10,MudSan,Syringodium spp.,SAV,30.4,LTB_Summer,LTB_2020,LTB_2020        _Summer,76-100
TBM2018070601,7,2018,20,Summer,MTB,2020,9116,17,MudSan,Halodule spp.,SAV,29.9,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018070704,7,2018,20,Summer,LTB,2020,9116,12,MudSan,Syringodium spp.,SAV,29.4,LTB_Summer,LTB_2020,LTB_2020        _Summer,76-100
TBM2018070705,7,2018,20,Summer,LTB,2020,9116,12,MudSan,Syringodium spp.,SAV,29.9,LTB_Summer,LTB_2020,LTB_2020        _Summer,76-100
TBM2018070802,7,2018,20,Summer,HB,2020,NA,3,San,Halodule spp.,SAV,30.35,HB_Summer,HB_2020,HB_2020         _Summer,26-50
TBM2018070804,7,2018,20,Summer,HB,2020,NA,29,San,None,Non,31.7,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018070806,7,2018,20,Summer,HB,2020,NA,2,San,None,Non,30.85,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018070809,7,2018,20,Summer,OTB,2020,9113,27,San,Thalassia spp.,SAV,32.6,OTB_Summer,OTB_2020,OTB_2020        _Summer,51-75
TBM2018071103,7,2018,20,Summer,OTB,2020,9113,25,SanStr,SAV,SAV,29.9,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018080101,8,2018,20,Summer,MTB,2020,9116,17,MudSan,Syringodium spp.,SAV,29.1,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018080103,8,2018,20,Summer,MTB,2020,9113,18,San,None,Non,29.1,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018080302,8,2018,20,Summer,HB,2020,NA,1,Mud,None,Non,27.85,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018080305,8,2018,20,Summer,HB,2020,NA,3,San,Halodule spp.,SAV,30,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018080404,8,2018,20,Summer,MTB,2020,9113,6,San,None,Non,29.4,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018080405,8,2018,20,Summer,MTB,2020,9113,6,San,Halodule spp.,SAV,30.6,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018080502,8,2018,20,Summer,MTB,2020,9113,7,MudSan,Halodule spp.,SAV,29.1,MTB_Summer,MTB_2020,MTB_2020        _Summer,51-75
TBM2018080707,8,2018,20,Summer,OTB,2020,9113,25,San,Halodule spp.,SAV,32.4,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018080804,8,2018,20,Summer,OTB,2020,9113,23,Mud,None,Non,29.8,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018080807,8,2018,20,Summer,OTB,2020,9121,22,MudSan,None,Non,31.1,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018080808,8,2018,20,Summer,OTB,2020,9116,21,MudSan,Halodule spp.,SAV,30.86666666,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018081204,8,2018,20,Summer,OTB,2020,9116,27,San,Thalassia spp.,SAV,30.4,OTB_Summer,OTB_2020,OTB_2020        _Summer,51-75
TBM2018081205,8,2018,20,Summer,OTB,2020,9116,27,San,None,Non,30.45,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018081208,8,2018,20,Summer,HB,2020,9116,4,MudSan,Halodule spp.,SAV,33.2,HB_Summer,HB_2020,HB_2020         _Summer,76-100
TBM2018081404,8,2018,20,Summer,LTB,2020,9116,8,San,Thalassia spp.,SAV,29.75,LTB_Summer,LTB_2020,LTB_2020        _Summer,0-25
TBM2018081405,8,2018,20,Summer,LTB,2020,9116,8,MudSan,Halodule spp.,SAV,30.5,LTB_Summer,LTB_2020,LTB_2020        _Summer,0-25
TBM2018081407,8,2018,20,Summer,LTB,2020,9113,8,San,Thalassia spp.,SAV,30.1,LTB_Summer,LTB_2020,LTB_2020        _Summer,51-75
TBM2018090205,9,2018,20,Summer,OTB,2020,9116,23,MudSan,Ruppia spp.,SAV,29.2,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018090206,9,2018,20,Summer,OTB,2020,9121,24,SanStr,None,Non,29.6,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018090207,9,2018,20,Summer,OTB,2020,9121,24,MudSan,Halodule spp.,SAV,29.6,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018090301,9,2018,20,Summer,HB,2020,NA,2,MudSan,None,Non,28.95,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018090305,9,2018,20,Summer,HB,2020,9113,5,San,Halodule spp.,SAV,30.5,HB_Summer,HB_2020,HB_2020         _Summer,0-25
TBM2018090503,9,2018,20,Summer,OTB,2020,9113,22,San,Halodule spp.,SAV,28.3,OTB_Summer,OTB_2020,OTB_2020        _Summer,0-25
TBM2018090601,9,2018,20,Summer,MTB,2020,9116,7,MudSan,Halodule spp.,SAV,29.9,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018090605,9,2018,20,Summer,MTB,2020,9116,6,San,Halodule spp.,SAV,31.3,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018090606,9,2018,20,Summer,MTB,2020,9113,6,San,Halodule spp.,SAV,31.65,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018090608,9,2018,20,Summer,MTB,2020,9113,7,San,None,Non,31.7,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018091005,9,2018,20,Summer,MTB,2020,9116,7,San,None,Non,31.5,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018091401,9,2018,20,Summer,MTB,2020,NA,18,San,None,Non,30.85,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018091404,9,2018,20,Summer,MTB,2020,NA,17,San,None,Non,31,MTB_Summer,MTB_2020,MTB_2020        _Summer,0-25
TBM2018091405,9,2018,20,Summer,OTB,2020,9116,19,MudSan,Syringodium spp.,SAV,30.4,OTB_Summer,OTB_2020,OTB_2020        _Summer,76-100
TBM2018091407,9,2018,20,Summer,MTB,2020,NA,19,San,Halodule spp.,SAV,31,MTB_Summer,MTB_2020,MTB_2020        _Summer,76-100
TBM2018100204,10,2018,20,Fall,MTB,2020,NA,18,San,None,Non,28.2,MTB_Fall,MTB_2020,MTB_2020        _Fall,0-25
TBM2018100303,10,2018,20,Fall,HB,2020,9113,5,San,None,Non,28.8,HB_Fall,HB_2020,HB_2020         _Fall,0-25
TBM2018100304,10,2018,20,Fall,HB,2020,9113,5,San,Halodule spp.,SAV,29.1,HB_Fall,HB_2020,HB_2020         _Fall,76-100
TBM2018100402,10,2018,20,Fall,HB,2020,9113,4,San,Halodule spp.,SAV,25,HB_Fall,HB_2020,HB_2020         _Fall,0-25
TBM2018100403,10,2018,20,Fall,HB,2020,9116,4,San,Halodule spp.,SAV,25,HB_Fall,HB_2020,HB_2020         _Fall,76-100
TBM2018100405,10,2018,20,Fall,HB,2020,NA,3,San,None,Non,25.8,HB_Fall,HB_2020,HB_2020         _Fall,0-25
TBM2018100703,10,2018,20,Fall,OTB,2020,9113,25,MudSan,Halodule spp.,SAV,26.5,OTB_Fall,OTB_2020,OTB_2020        _Fall,76-100
TBM2018100706,10,2018,20,Fall,OTB,2020,NA,24,MudSan,None,Non,28,OTB_Fall,OTB_2020,OTB_2020        _Fall,0-25
TBM2018100801,10,2018,20,Fall,MTB,2020,9113,17,San,Thalassia spp.,SAV,27.6,MTB_Fall,MTB_2020,MTB_2020        _Fall,76-100
TBM2018101104,10,2018,20,Fall,LTB,2020,9116,8,San,Thalassia spp.,SAV,25.4,LTB_Fall,LTB_2020,LTB_2020        _Fall,76-100
TBM2018101203,10,2018,20,Fall,OTB,2020,9113,19,San,Halodule spp.,SAV,30.25,OTB_Fall,OTB_2020,OTB_2020        _Fall,51-75
TBM2018101205,10,2018,20,Fall,OTB,2020,NA,26,San,None,Non,28.15,OTB_Fall,OTB_2020,OTB_2020        _Fall,0-25
TBM2018101301,10,2018,20,Fall,LTB,2020,NA,8,San,None,Non,25,LTB_Fall,LTB_2020,LTB_2020        _Fall,0-25
TBM2018101304,10,2018,20,Fall,LTB,2020,9116,8,San,Syringodium spp.,SAV,26.35,LTB_Fall,LTB_2020,LTB_2020        _Fall,76-100
TBM2018101401,10,2018,20,Fall,OTB,2020,9113,22,San,Halodule spp.,SAV,25.7,OTB_Fall,OTB_2020,OTB_2020        _Fall,76-100
TBM2018101404,10,2018,20,Fall,OTB,2020,9121,23,MudSan,None,Non,26.56666666,OTB_Fall,OTB_2020,OTB_2020        _Fall,0-25
TBM2018101702,10,2018,20,Fall,LTB,2020,9116,12,San,Halodule spp.,SAV,28.4,LTB_Fall,LTB_2020,LTB_2020        _Fall,0-25
TBM2018101703,10,2018,20,Fall,LTB,2020,9113,12,San,Syringodium spp.,SAV,27.8,LTB_Fall,LTB_2020,LTB_2020        _Fall,26-50
TBM2018101704,10,2018,20,Fall,LTB,2020,9116,12,San,Thalassia spp.,SAV,28.4,LTB_Fall,LTB_2020,LTB_2020        _Fall,76-100
TBM2018110202,11,2018,20,Fall,HB,2020,NA,2,MudSan,Caulerpa spp.,SAV,23.6,HB_Fall,HB_2020,HB_2020         _Fall,0-25
TBM2018110203,11,2018,20,Fall,HB,2020,NA,4,San,Halodule spp.,SAV,24.45,HB_Fall,HB_2020,HB_2020         _Fall,0-25
TBM2018110604,11,2018,20,Fall,LTB,2020,9113,8,San,Thalassia spp.,SAV,25,LTB_Fall,LTB_2020,LTB_2020        _Fall,0-25
TBM2018110704,11,2018,20,Fall,MTB,2020,NA,6,San,Halodule spp.,SAV,26.6,MTB_Fall,MTB_2020,MTB_2020        _Fall,76-100
TBM2018111001,11,2018,20,Fall,MTB,2020,9113,6,San,None,Non,25.7,MTB_Fall,MTB_2020,MTB_2020        _Fall,0-25
TBM2018111002,11,2018,20,Fall,MTB,2020,9121,6,MudSan,Caulerpa spp.,SAV,25.5,MTB_Fall,MTB_2020,MTB_2020        _Fall,76-100
TBM2018111203,11,2018,20,Fall,MTB,2020,9113,17,San,None,Non,24.1,MTB_Fall,MTB_2020,MTB_2020        _Fall,0-25
TBM2018111204,11,2018,20,Fall,MTB,2020,9113,17,San,Halodule spp.,SAV,24.4,MTB_Fall,MTB_2020,MTB_2020        _Fall,51-75
TBM2018111303,11,2018,20,Fall,MTB,2020,NA,19,San,None,Non,26.6,MTB_Fall,MTB_2020,MTB_2020        _Fall,0-25
TBM2018111304,11,2018,20,Fall,OTB,2020,9116,19,San,Syringodium spp.,SAV,26.1,OTB_Fall,OTB_2020,OTB_2020        _Fall,76-100
TBM2018111501,11,2018,20,Fall,OTB,2020,NA,24,MudSan,None,Non,26.45,OTB_Fall,OTB_2020,OTB_2020        _Fall,0-25
TBM2018111503,11,2018,20,Fall,OTB,2020,9113,22,MudSan,Halodule spp.,SAV,25.7,OTB_Fall,OTB_2020,OTB_2020        _Fall,51-75
TBM2018111506,11,2018,20,Fall,OTB,2020,9121,21,MudSan,SAV,SAV,27.2,OTB_Fall,OTB_2020,OTB_2020        _Fall,76-100
TBM2018111508,11,2018,20,Fall,OTB,2020,NA,25,MudSan,Halodule spp.,SAV,28.4,OTB_Fall,OTB_2020,OTB_2020        _Fall,0-25
TBM2018120303,12,2018,20,Winter,OTB,2020,9113,21,San,Halodule spp.,SAV,15.75,OTB_Winter,OTB_2020,OTB_2020        _Winter,76-100
TBM2018120404,12,2018,20,Winter,MTB,2020,9116,7,Mud,Halodule spp.,SAV,17.45,MTB_Winter,MTB_2020,MTB_2020        _Winter,76-100
TBM2018120405,12,2018,20,Winter,MTB,2020,9116,7,Mud,Thalassia spp.,SAV,17.9,MTB_Winter,MTB_2020,MTB_2020        _Winter,76-100
TBM2018120406,12,2018,20,Winter,MTB,2020,NA,7,San,Halodule spp.,SAV,17.4,MTB_Winter,MTB_2020,MTB_2020        _Winter,0-25
TBM2018120602,12,2018,20,Winter,HB,2020,NA,1,MudSan,None,Non,17.55,HB_Winter,HB_2020,HB_2020         _Winter,0-25
TBM2018120609,12,2018,20,Winter,HB,2020,NA,2,San,None,Non,18.45,HB_Winter,HB_2020,HB_2020         _Winter,0-25
TBM2018120701,12,2018,20,Winter,OTB,2020,9116,25,SanStr,Syringodium spp.,SAV,20.6,OTB_Winter,OTB_2020,OTB_2020        _Winter,51-75
