Reference,Project_1,Project_2,Project_3,Stratum,Gear,Rep,Longitude,Latitude,StartDepth,Zone,Grid,Secchi_on_bottom,Secchi_depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,ShoreDistance,Historic_Reference,starttime,date,month,year,gr,effort,slope,Season,TBEP_seg,ScoreNumTaxa,ScoreShannon,ScoreTaxaSelect,ScoreTaxaBenthic,ScoreNumGuilds,TBNI_Score,sgyear,FLUCCSCODE,acres,areas,mngacre
TBM2019081404,AM,,,B,20,1,-82.611233,27.84805,0.7,B,138,YES,0.7,,0,,,100,,0,51,49,54,0,,,TBM19081404,9:44:00,19AUG2019,8,2019,20,1.4,,Summer,MTB,4,6,2,4,3,38,2020,NA,NA,19,8681.7103268
TBM2019081502,AM,,,B,20,1,-82.41495,27.94295,1,C,59,NO,0.6,,0,,,100,,0,50,48,53,0,,,TBM19081502,9:16:00,19AUG2019,8,2019,20,1.4,,Summer,HB,3,3,2,3,7,36,2020,NA,NA,1,2562.9620252
TBM2019081503,AM,,,B,20,1,-82.424866,27.946916,0.5,C,58,YES,0.5,,0,,,100,,0,99,99,99,0,,,TBM19081503,9:37:00,19AUG2019,8,2019,20,1.4,,Summer,HB,5,6,2,5,7,50,2020,NA,NA,1,2562.9620252
TBM2019081506,AM,,,B,20,1,-82.4331,27.86355,0.4,C,134,YES,0.5,,0,,,,,0,10,,13,0,,,TBM19081506,11:42:00,19AUG2019,8,2019,20,1.4,,Summer,HB,2,4,2,1,10,38,2020,NA,NA,29,2277.8200299
TBM2019081606,AM,,,B,20,1,-82.617983,27.802616,0.8,B,173,YES,0.8,,0,,,100,,0,40,35,40,0,,,TBM19081606,11:37:00,20AUG2019,8,2019,20,1.4,,Summer,MTB,2,7,0,1,3,26,2020,NA,NA,18,8914.5691846
TBM2019090204,AM,,,B,20,1,-82.504033,27.71535,1,C,286,YES,1,,10,,,100,,,99,99,99,0,,,TBM19090204,10:36:00,10SEP2019,9,2019,20,1.4,,Summer,MTB,2,6,2,3,7,40,2020,9113,1040.45823061035,7,12684.447768
TBM2019090211,AM,,,B,20,1,-82.430916,27.77125,0.7,C,220,YES,0.7,,0,,,100,,,99,99,99,0,,,TBM19090211,15:04:00,10SEP2019,9,2019,20,1.4,,Summer,MTB,2,7,2,1,3,30,2020,NA,NA,6,20137.862998
TBM2019090406,AM,,,A,20,1,-82.679783,27.644766,1.1,D,343,YES,1.1,,100,,,100,,,99,99,99,0,,,TBM19090406,13:22:00,24SEP2019,9,2019,20,1.4,,Summer,LTB,4,8,3,5,7,54,2020,9116,5837.49930469316,12,18816.122087
TBM2019090504,AM,,,B,20,1,-82.5498,27.602483,0.5,E,374,YES,0.5,,10,,,100,,10,12,10,90,1.5,,,TBM19090504,11:37:00,16SEP2019,9,2019,20,1.4,,Summer,LTB,4,6,7,5,7,58,2020,NA,NA,8,21773.055647
TBM2019090903,AM,,,B,20,1,-82.55505,27.846816,1.1,B,141,YES,1.1,,0,,,100,1,0,99,99,99,0.2,,,TBM19090903,9:46:00,09SEP2019,9,2019,20,1.4,,Summer,OTB,0,0,0,0,0,0,2020,9113,634.360339541977,27,11366.086965
TBM2019090907,AM,,,B,20,1,-82.6074,27.869016,1.1,B,111,YES,1,,0,,,100,1,0,10,5,10,0,,,TBM19090907,13:01:00,09SEP2019,9,2019,20,1.4,,Summer,OTB,2,6,0,1,3,24,2020,NA,NA,19,8681.7103268
TBM2019091001,AM,,,A,20,1,-82.65,27.537566,1.1,E,412,YES,1.1,,100,,,100,,,99,99,99,10.5,,,TBM19091001,8:23:00,12SEP2019,9,2019,20,1.4,,Summer,LTB,8,10,7,9,7,82,2020,9116,2869.32799669831,8,21773.055647
TBM2019091202,AM,,,A,20,1,-82.653583,28.01675,0.6,A,6,YES,0.6,,35,,,100,,,99,25,99,1.5,,,TBM19091202,8:48:00,18SEP2019,9,2019,20,1.4,,Summer,OTB,6,8,5,7,10,72,2020,9113,777.115087122655,24,9065.0167245
TBM2019091204,AM,,,A,20,1,-82.69635,27.957766,0.9,A,33,YES,0.9,,100,,,,,,99,99,99,0.1,,,TBM19091204,9:42:00,18SEP2019,9,2019,20,1.4,,Summer,OTB,6,9,8,5,10,76,2020,9121,721.794598071725,22,5889.9419909
TBM2019091205,AM,,,B,20,1,-82.700516,27.9335,1.2,A,44,NO,0.9,,0,,,,,,99,99,99,0,,,TBM19091205,10:12:00,18SEP2019,9,2019,20,1.4,,Summer,OTB,0,0,0,0,0,0,2020,NA,NA,22,5889.9419909
TBM2019091302,AM,,,B,20,1,-82.414783,27.934816,0.6,C,59,YES,0.6,,0,,,100,,0,90,85,90,0,,,TBM19091302,9:34:00,18SEP2019,9,2019,20,1.4,,Summer,HB,1,1,2,1,7,24,2020,NA,NA,1,2562.9620252
TBM2019091305,AM,,,A,20,1,-82.48745,27.8665,0.4,C,130,YES,0.4,,80,,,,,,99,99,99,1,,,TBM19091305,10:56:00,18SEP2019,9,2019,20,1.4,,Summer,HB,7,6,8,9,7,74,2020,9116,93.1844321278354,4,4539.4638881
TBM2019091308,AM,,,B,20,1,-82.409116,27.87355,1,C,122,YES,1.1,,0,,,100,,,99,99,99,0,,,TBM19091308,12:20:00,18SEP2019,9,2019,20,1.4,,Summer,HB,0,0,0,0,0,0,2020,NA,NA,3,3127.9801709
TBM2019091402,AM,,,B,20,1,-82.548983,27.9421,0.8,A,54,YES,0.8,,0,,,100,,,10,10,10,0.1,,,TBM19091402,9:52:00,12SEP2019,9,2019,20,1.4,,Summer,OTB,2,7,0,2,3,28,2020,9113,489.800668358965,25,6527.2609432
TBM2019091504,AM,,,A,20,1,-82.623166,27.745683,1.2,B,244,YES,1.2,,65,,,100,,0,30,20,30,0,,,TBM19091504,10:07:00,17SEP2019,9,2019,20,1.4,,Summer,MTB,5,9,5,6,7,64,2020,NA,NA,17,7685.8332152
TBM2019091508,AM,,,A,20,1,-82.591633,27.856216,0.7,B,126,YES,0.7,,100,,,100,,,99,99,99,0.4,,,TBM19091508,12:25:00,17SEP2019,9,2019,20,1.4,,Summer,OTB,7,9,2,8,7,66,2020,9116,909.161009418896,19,8681.7103268
TBM2019100203,AM,,,A,20,1,-82.588816,27.5891,1.2,E,383,YES,1.2,,90,,,100,,10,,20,99,0.2,,,TBM19100203,9:44:00,10OCT2019,10,2019,20,1.4,,Fall,LTB,7,10,8,7,10,84,2020,9116,2869.32799669831,8,21773.055647
TBM2019100301,AM,,,A,20,1,-82.6579,27.534583,0.7,E,412,YES,0.7,,100,,,100,,0,99,99,99,0,,,TBM19100301,8:44:00,17OCT2019,10,2019,20,1.4,,Fall,LTB,4,10,0,4,8,52,2020,9116,2869.32799669831,8,21773.055647
TBM2019100604,AM,,,A,20,1,-82.464716,27.75115,1,C,235,YES,1,,45,,,100,,10,99,99,99,1,,,TBM19100604,11:55:00,24OCT2019,10,2019,20,1.4,,Fall,MTB,4,6,8,5,7,60,2020,9121,81.3103979741612,6,20137.862998
TBM2019100606,AM,,,A,20,1,-82.4667,27.750116,1,C,234,YES,1,,80,,,100,,10,,15,99,5,,,TBM19100606,13:32:00,24OCT2019,10,2019,20,1.4,,Fall,MTB,9,8,10,10,7,88,2020,9121,81.3103979741612,6,20137.862998
TBM2019100701,AM,,,B,20,1,-82.58725,27.891866,1,A,99,YES,1,,10,,,100,,,99,99,99,0,,,TBM19100701,8:39:00,14OCT2019,10,2019,20,1.4,,Fall,OTB,0,0,0,0,0,0,2020,9113,106.810145684888,28,1807.251789
TBM2019100705,AM,,,B,20,1,-82.617133,27.860283,0.7,B,124,YES,0.7,,0,,,100,,10,,15,45,0,,,TBM19100705,12:02:00,14OCT2019,10,2019,20,1.4,,Fall,OTB,1,3,2,2,3,22,2020,9113,396.805541052918,19,8681.7103268
TBM2019100706,AM,,,B,20,1,-82.5964,27.864683,1,B,126,YES,1,,0,,,100,,0,12,10,15,0.2,,,TBM19100706,12:35:00,14OCT2019,10,2019,20,1.4,,Fall,OTB,1,3,0,0,3,14,2020,NA,NA,19,8681.7103268
TBM2019100707,AM,,,A,20,1,-82.588733,27.8461,1.1,B,139,YES,1.1,,90,,,100,,,99,99,99,0.2,,,TBM19100707,12:58:00,14OCT2019,10,2019,20,1.4,,Fall,OTB,6,6,2,4,10,56,2020,9116,909.161009418896,19,8681.7103268
TBM2019101101,AM,,,B,20,1,-82.705433,27.62465,0.9,D,353,YES,0.8,,0,,,,,0,15,,17,0.2,,,TBM19101101,8:41:00,15OCT2019,10,2019,20,1.4,,Fall,LTB,3,9,0,4,8,48,2020,NA,NA,12,18816.122087
TBM2019101106,AM,,,A,20,1,-82.652133,27.6991,1.1,D,296,YES,1,,100,,,100,,0,99,99,99,0.3,,,TBM19101106,14:16:00,15OCT2019,10,2019,20,1.4,,Fall,LTB,9,7,10,8,10,88,2020,9113,695.341829544988,16,8905.9006299
TBM2019101201,AM,,,B,20,1,-82.489933,27.91115,1,C,90,YES,0.8,,10,,,100,,0,20,20,20,0.1,,,TBM19101201,8:38:00,02OCT2019,10,2019,20,1.4,,Fall,HB,2,6,2,2,5,34,2020,NA,NA,2,6307.6176093
TBM2019101205,AM,,,B,20,1,-82.432883,27.896566,1.1,C,108,YES,1.1,,0,,,,,,99,,99,0,,,TBM19101205,10:48:00,02OCT2019,10,2019,20,1.4,,Fall,HB,1,0,2,1,2,12,2020,NA,NA,3,3127.9801709
TBM2019101207,AM,,,B,20,1,-82.480133,27.882116,1,C,118,YES,1,,0,,,100,,,99,99,99,0,,,TBM19101207,12:44:00,02OCT2019,10,2019,20,1.4,,Fall,HB,0,0,0,0,0,0,2020,NA,NA,4,4539.4638881
TBM2019101304,AM,,,B,20,1,-82.709583,27.931516,1,A,61,YES,1,,0,,,100,,,99,99,99,0.2,,,TBM19101304,11:06:00,11OCT2019,10,2019,20,1.4,,Fall,OTB,2,1,2,2,7,28,2020,9113,202.363085812128,22,5889.9419909
TBM2019101605,AM,,,A,20,1,-82.538266,27.838216,1.2,B,142,YES,1.2,,70,,,100,,0,99,99,99,0.1,,,TBM19101605,11:10:00,07OCT2019,10,2019,20,1.4,,Fall,OTB,10,10,10,10,7,94,2020,9113,634.360339541977,27,11366.086965
TBM2019101606,AM,,,A,20,1,-82.530966,27.88435,0.8,A,103,YES,0.8,,25,,,100,,0,30,10,30,0.5,,,TBM19101606,11:53:00,07OCT2019,10,2019,20,1.4,,Fall,OTB,3,8,5,4,3,46,2020,NA,NA,26,2301.490096
TBM2019101607,AM,,,A,20,1,-82.539183,27.90105,1.3,A,88,YES,1.3,,90,,,,,0,99,,99,0.5,,,TBM19101607,12:22:00,07OCT2019,10,2019,20,1.4,,Fall,OTB,3,6,5,3,3,40,2020,9113,489.800668358965,25,6527.2609432
TBM2019110204,AM,,,A,20,1,-82.602233,27.591,0.9,E,382,YES,0.9,,40,,,100,,,75,75,80,0.5,,,TBM19110204,10:35:00,07NOV2019,11,2019,20,1.4,,Fall,LTB,5,8,2,5,5,50,2020,9113,1270.12558593425,8,21773.055647
TBM2019110205,AM,,,A,20,1,-82.596466,27.58655,1.1,E,383,YES,1.1,,100,,,100,,,99,99,99,0.2,,,TBM19110205,10:58:00,07NOV2019,11,2019,20,1.4,,Fall,LTB,9,8,10,9,8,88,2020,9116,2869.32799669831,8,21773.055647
TBM2019110402,AM,,,A,20,1,-82.406916,27.790916,0.7,C,204,YES,0.7,,30,,,100,,10,,40,99,1,,,TBM19110402,9:56:00,04NOV2019,11,2019,20,1.4,,Fall,MTB,3,2,2,4,3,28,2020,NA,NA,6,20137.862998
TBM2019110407,AM,,,B,20,1,-82.481033,27.880766,0.8,C,118,YES,0.8,,0,,,50,0,0,30,30,30,0,,,TBM19110407,13:11:00,04NOV2019,11,2019,20,1.4,,Fall,HB,2,6,5,2,5,40,2020,9113,44.9720704129487,4,4539.4638881
TBM2019110601,AM,,,B,20,1,-82.395033,27.815733,0.7,C,187,YES,0.7,,10,,,100,,10,21,20,40,8,,,TBM19110601,8:49:00,01NOV2019,11,2019,20,1.4,,Fall,HB,7,8,5,8,8,72,2020,9113,117.167378732837,5,3521.78211
TBM2019110604,AM,,,A,20,1,-82.4269,27.8843,0.8,C,108,YES,0.8,,40,,,100,,0,50,50,52,0,,,TBM19110604,11:25:00,01NOV2019,11,2019,20,1.4,,Fall,HB,8,10,2,8,8,72,2020,NA,NA,29,2277.8200299
TBM2019110606,AM,,,B,20,1,-82.412533,27.943183,0.7,C,59,YES,0.7,,0,,,100,,0,99,99,99,0,,,TBM19110606,12:11:00,01NOV2019,11,2019,20,1.4,,Fall,HB,4,1,0,2,8,30,2020,NA,NA,1,2562.9620252
TBM2019110903,AM,,,A,20,1,-82.5428,27.864833,0.8,B,129,YES,0.9,,95,,,100,,0,99,99,99,5,,,TBM19110903,10:10:00,04NOV2019,11,2019,20,1.4,,Fall,OTB,7,9,5,8,10,78,2020,9116,298.466372656861,26,2301.490096
TBM2019110904,AM,,,A,20,1,-82.5527,27.85575,0.7,B,128,YES,0.5,,95,,,,,0,25,,26,0.2,,,TBM19110904,10:38:00,04NOV2019,11,2019,20,1.4,,Fall,OTB,9,8,8,10,7,84,2020,9113,91.944147273112,26,2301.490096
TBM2019111001,AM,,,B,20,1,-82.627616,27.75615,0.8,B,225,YES,0.8,,0,,,100,,0,60,60,62,0.1,,,TBM19111001,7:51:00,14NOV2019,11,2019,20,1.4,,Fall,MTB,1,5,0,2,3,22,2020,NA,NA,17,7685.8332152
TBM2019111003,AM,,,B,20,1,-82.626566,27.77475,0.5,B,208,YES,0.5,,0,,,,,0,10,,20,1.5,,,TBM19111003,8:46:00,14NOV2019,11,2019,20,1.4,,Fall,MTB,1,5,0,2,0,16,2020,NA,NA,18,8914.5691846
TBM2019111402,AM,,,B,20,1,-82.699016,27.9132,0.8,A,79,NO,0.6,,0,,,100,,,55,50,60,0.1,,,TBM19111402,9:08:00,18NOV2019,11,2019,20,1.4,,Fall,OTB,2,6,0,2,0,20,2020,NA,NA,22,5889.9419909
TBM2019111403,AM,,,B,20,1,-82.689933,27.925183,0.5,A,62,NO,0.5,,0,,,100,,,5,5,7,0,,,TBM19111403,9:50:00,18NOV2019,11,2019,20,1.4,,Fall,OTB,0,0,0,0,0,0,2020,NA,NA,21,6230.095118
TBM2019111404,AM,,,A,20,1,-82.705316,27.928383,0.9,A,61,YES,0.9,,100,,,100,,,99,99,99,2,,,TBM19111404,10:09:00,18NOV2019,11,2019,20,1.4,,Fall,OTB,3,7,2,3,7,44,2020,9113,202.363085812128,22,5889.9419909
TBM2019111502,AM,,,A,20,1,-82.637533,28.005316,1.1,A,11,YES,1,,100,,,100,,,99,99,99,10,,,TBM19111502,8:29:00,05NOV2019,11,2019,20,1.4,,Fall,OTB,7,7,5,8,10,74,2020,9113,777.115087122655,24,9065.0167245
TBM2019120403,AM,,,B,20,1,-82.599266,27.595116,0.9,E,383,YES,0.6,,0,,,100,,,99,99,99,0,,,TBM19120403,9:36:00,09DEC2019,12,2019,20,1.4,,Winter,LTB,0,0,0,0,0,0,2020,NA,NA,8,21773.055647
TBM2019120501,AM,,,B,20,1,-82.50265,27.717216,0.7,C,267,YES,0.7,,0,,,100,,,99,99,99,0.3,,,TBM19120501,8:54:00,03DEC2019,12,2019,20,1.4,,Winter,MTB,1,0,0,1,2,8,2020,9113,1040.45823061035,7,12684.447768
TBM2019120503,AM,,,A,20,1,-82.492666,27.711566,0.6,C,287,YES,0.6,,75,,,100,,10,,9,99,0.2,,,TBM19120503,9:40:00,03DEC2019,12,2019,20,1.4,,Winter,MTB,10,9,7,10,10,92,2020,9116,1749.97286162106,7,12684.447768
TBM2019120508,AM,,,A,20,1,-82.536216,27.688333,1,E,303,YES,1,,75,,,100,,,99,99,99,0.2,,,TBM19120508,12:29:00,03DEC2019,12,2019,20,1.4,,Winter,MTB,6,10,3,6,8,66,2020,9113,1040.45823061035,7,12684.447768
TBM2019120604,AM,,,B,20,1,-82.732516,27.533616,0.8,E,408,YES,0.8,,0,,,,,0,10,,12,0,,,TBM19120604,10:55:00,17DEC2019,12,2019,20,1.4,,Winter,LTB,2,4,0,0,5,22,2020,NA,NA,10,9928.7089733
TBM2019120801,AM,,,A,20,1,-82.402733,27.813583,0.3,C,186,YES,0.3,,50,,,100,,,54,55,60,0,,,TBM19120801,8:34:00,11DEC2019,12,2019,20,1.4,,Winter,HB,0,0,0,0,0,0,2020,NA,NA,5,3521.78211
TBM2019120802,AM,,,B,20,1,-82.435983,27.775633,0.8,C,219,YES,0.8,,0,,,,,,99,,99,0.1,,,TBM19120802,8:54:00,11DEC2019,12,2019,20,1.4,,Winter,MTB,4,7,0,4,5,40,2020,NA,NA,6,20137.862998
TBM2019121005,AM,,,B,20,1,-82.625933,28.0029,0.9,A,12,YES,0.5,,0,,,100,,10,15,15,45,0.1,,,TBM19121005,11:03:00,05DEC2019,12,2019,20,1.4,,Winter,OTB,1,0,0,1,2,8,2020,NA,NA,24,9065.0167245
TBM2019121105,AM,,,B,20,1,-82.407133,27.82475,0.8,C,167,YES,0.7,,5,,,,,,99,99,99,2,,,TBM19121105,12:00:00,03DEC2019,12,2019,20,1.4,,Winter,HB,4,8,3,4,5,48,2020,NA,NA,5,3521.78211
TBM2019121205,AM,,,A,20,1,-82.540083,27.943666,0.5,A,54,NO,0.5,,100,,,100,,0,25,25,28,0.4,,,TBM19121205,12:04:00,04DEC2019,12,2019,20,1.4,,Winter,OTB,10,8,10,10,10,96,2020,9113,489.800668358965,25,6527.2609432
TBM2019121206,AM,,,B,20,1,-82.55015,27.940016,0.7,A,53,YES,0.7,,10,,,100,,0,90,90,90,0.1,,,TBM19121206,12:39:00,04DEC2019,12,2019,20,1.4,,Winter,OTB,5,10,3,6,8,64,2020,9113,489.800668358965,25,6527.2609432
TBM2019121207,AM,,,A,20,1,-82.548733,27.9535,0.6,A,42,YES,0.6,,95,,,,,,99,99,99,2,,,TBM19121207,13:05:00,04DEC2019,12,2019,20,1.4,,Winter,OTB,7,10,10,8,8,86,2020,9113,489.800668358965,25,6527.2609432
TBM2019121303,AM,,,B,20,1,-82.55485,27.8526,0.9,B,128,YES,0.9,,0,,,,,,99,,99,0,,,TBM19121303,9:43:00,06DEC2019,12,2019,20,1.4,,Winter,OTB,2,4,3,2,5,32,2020,9113,91.944147273112,26,2301.490096
TBM2019121304,AM,,,A,20,1,-82.593383,27.846166,0.9,B,139,YES,0.9,,100,,,100,,,99,99,99,1,,,TBM19121304,10:02:00,06DEC2019,12,2019,20,1.4,,Winter,OTB,6,4,10,7,8,70,2020,9116,909.161009418896,19,8681.7103268
TBM2019121306,AM,,,B,20,1,-82.6169,27.843333,0.9,B,137,YES,0.9,,0,,,100,,,99,99,99,0.1,,,TBM19121306,11:02:00,06DEC2019,12,2019,20,1.4,,Winter,MTB,0,0,0,0,0,0,2020,NA,NA,19,8681.7103268
TBM2019121308,AM,,,B,20,1,-82.60455,27.832716,0.9,B,155,YES,0.9,,,,,100,,,99,99,99,1,,,TBM19121308,11:58:00,06DEC2019,12,2019,20,1.4,,Winter,MTB,0,0,0,0,0,0,2020,9113,396.805541052918,19,8681.7103268
TBM2020010103,AM,,,B,20,1,-82.43795,27.867683,0.7,C,120,NO,0.8,,0,,,100,,,15,15,18,0,,,TBM20010103,10:27:00,09JAN2020,1,2020,20,1.4,,Winter,HB,3,6,3,3,5,40,2022,NA,NA,29,2277.8200299
TBM2020010106,AM,,,B,20,1,-82.40925,27.889316,0.5,C,109,YES,0.5,,0,,,100,,0,99,99,99,5,,,TBM20010106,12:56:00,09JAN2020,1,2020,20,1.4,,Winter,HB,4,8,0,4,2,36,2022,NA,NA,3,3127.9801709
TBM2020010201,AM,,,B,20,1,-82.537366,27.907433,0.5,A,88,YES,0.5,,19,,,100,,,99,99,99,0,,,TBM20010201,8:39:00,06JAN2020,1,2020,20,1.4,,Winter,OTB,0,0,0,0,0,0,2022,9113,511.577960251876,25,6527.2609432
TBM2020010202,AM,,,A,20,1,-82.613616,27.972083,0.7,A,27,YES,0.7,,100,,,100,,,40,40,43,0.1,,,TBM20010202,9:19:00,06JAN2020,1,2020,20,1.4,,Winter,OTB,8,10,7,10,8,86,2022,NA,NA,24,9065.0167245
TBM2020010206,AM,,,B,20,1,-82.638183,27.910483,1,A,82,YES,1,,,,,,,,99,99,99,0.1,,,TBM20010206,11:54:00,06JAN2020,1,2020,20,1.4,,Winter,OTB,3,7,0,4,8,44,2022,NA,NA,21,6230.095118
TBM2020010305,AM,,,A,20,1,-82.660733,27.99225,0.9,A,16,NO,0.8,,100,,,100,0,,99,99,99,1,,,TBM20010305,12:29:00,16JAN2020,1,2020,20,1.4,,Winter,OTB,10,10,7,10,10,94,2022,NA,NA,23,10324.219466
TBM2020010805,AM,,,A,20,1,-82.692683,27.51225,0.9,E,440,YES,0.9,,100,,,100,,0,99,99,99,12,,,TBM20010805,10:41:00,14JAN2020,1,2020,20,1.4,,Winter,LTB,8,6,0,8,8,60,2022,9116,2118.72332516173,10,9928.7089733
TBM2020010809,AM,,,A,20,1,-82.645183,27.537683,0.6,E,413,YES,0.6,,100,,,100,,0,99,99,99,1,,,TBM20010809,13:26:00,14JAN2020,1,2020,20,1.4,,Winter,LTB,7,10,3,7,10,74,2022,9116,2858.72431801031,8,21773.055647
TBM2020010905,AM,,,B,20,1,-82.63385,27.724483,1.2,B,259,YES,1.2,,20,,,100,,,25,17,25,0.2,,,TBM20010905,12:48:00,15JAN2020,1,2020,20,1.4,1.2,Winter,MTB,5,9,3,5,8,60,2022,9116,905.479349310036,17,7685.8332152
TBM2020011204,AM,,,B,20,1,-82.5549,27.845916,0.7,B,141,YES,0.7,,10,,,100,,0,99,99,99,0.1,,,TBM20011204,11:05:00,06JAN2020,1,2020,20,1.4,,Winter,OTB,3,7,3,4,5,44,2022,NA,NA,27,11366.086965
TBM2020011205,AM,,,A,20,1,-82.591,27.852483,0.7,B,126,YES,0.7,,100,,,100,,,99,99,99,0.2,,,TBM20011205,11:22:00,06JAN2020,1,2020,20,1.4,,Winter,OTB,4,6,0,5,8,46,2022,9116,745.569607822221,19,8681.7103268
TBM2020011206,AM,,,A,20,1,-82.606066,27.874533,0.9,B,111,YES,0.7,,100,,,70,,0,50,50,53,10,,,TBM20011206,11:50:00,06JAN2020,1,2020,20,1.4,,Winter,OTB,10,10,10,10,8,96,2022,9116,420.080803200073,20,5436.0899314
TBM2020011302,AM,,,A,20,1,-82.484616,27.74385,0.6,C,252,YES,0.6,,100,,,100,,,99,99,99,0.4,,,TBM20011302,9:59:00,09JAN2020,1,2020,20,1.4,,Winter,MTB,10,10,7,10,10,94,2022,9113,1232.72930393074,6,20137.862998
TBM2020011303,AM,,,A,20,1,-82.465016,27.7573,1,C,235,YES,1,,100,,,100,,,99,99,99,0.2,,,TBM20011303,10:32:00,09JAN2020,1,2020,20,1.4,,Winter,MTB,10,9,3,9,10,82,2022,9116,596.535594744225,6,20137.862998
TBM2020011307,AM,,,B,20,1,-82.408133,27.84695,0.7,C,148,YES,0.7,,0,,,100,,,80,80,87,4,,,TBM20011307,13:23:00,09JAN2020,1,2020,20,1.4,,Winter,HB,1,0,0,1,2,8,2022,NA,NA,5,3521.78211
TBM2020020103,AM,,,A,20,1,-82.683333,27.916,0.3,A,79,YES,0.3,,100,,,100,0,0,50,50,53,0.2,,,TBM20020103,9:42:00,12FEB2020,2,2020,20,1.4,,Winter,OTB,2,2,0,2,2,16,2022,9113,106.517326340336,21,6230.095118
TBM2020020104,AM,,,A,20,1,-82.6766,27.913916,0.6,A,80,YES,0.6,,80,,,100,0,0,6,6,7,0.3,,,TBM20020104,10:02:00,12FEB2020,2,2020,20,1.4,,Winter,OTB,8,0,3,6,10,54,2022,9113,106.517326340336,21,6230.095118
TBM2020020107,AM,,,A,20,1,-82.676633,27.9988,0.4,A,15,YES,0.4,,80,,,100,,,99,99,99,1,,,TBM20020107,12:44:00,12FEB2020,2,2020,20,1.4,,Winter,OTB,8,8,7,8,8,78,2022,9113,219.480857458525,23,10324.219466
TBM2020020303,AM,,,A,20,1,-82.650366,27.685266,0.8,D,296,YES,0.5,,100,,,,,0,99,99,99,0.3,,,TBM20020303,9:21:00,13FEB2020,2,2020,20,1.4,,Winter,LTB,6,4,0,5,10,50,2022,9116,1263.1731738215,16,8905.9006299
TBM2020020305,AM,,,B,20,1,-82.673116,27.64425,0.7,D,343,YES,0.5,,0,,,100,,0,53,50,53,0,,,TBM20020305,10:11:00,13FEB2020,2,2020,20,1.4,,Winter,LTB,1,0,0,1,2,8,2022,NA,NA,12,18816.122087
TBM2020020403,AM,,,A,20,1,-82.630566,27.716033,0.4,B,279,YES,0.4,,100,,,100,,0,99,99,99,0.5,,,TBM20020403,10:02:00,10FEB2020,2,2020,20,1.4,,Winter,MTB,7,4,3,7,8,58,2022,9116,905.479349310036,17,7685.8332152
TBM2020020603,AM,,,A,20,1,-82.47905,27.855516,0.9,C,131,YES,0.9,,60,,,100,,0,99,99,99,2,,,TBM20020603,11:40:00,14FEB2020,2,2020,20,1.4,,Winter,HB,1,0,0,1,2,8,2022,NA,NA,4,4539.4638881
TBM2020020705,AM,,,B,20,1,-82.629816,28.000016,0.3,A,12,YES,0.3,,0,,,100,,,99,99,99,0,,,TBM20020705,12:39:00,05FEB2020,2,2020,20,1.4,,Winter,OTB,1,0,0,1,2,8,2022,NA,NA,24,9065.0167245
TBM2020020803,AM,,,A,20,1,-82.706066,27.501766,1,E,439,YES,1,,100,,,100,,0,99,99,99,3,,,TBM20020803,9:55:00,19FEB2020,2,2020,20,1.4,,Winter,LTB,10,5,3,10,10,76,2022,9116,2118.72332516173,10,9928.7089733
TBM2020020805,AM,,,A,20,1,-82.65175,27.5368,0.9,E,412,YES,0.9,,90,,,100,,0,99,99,99,0.2,,,TBM20020805,11:06:00,19FEB2020,2,2020,20,1.4,,Winter,LTB,4,7,0,4,8,46,2022,9116,2858.72431801031,8,21773.055647
TBM2020020807,AM,,,B,20,1,-82.6328,27.55315,0.4,E,404,YES,0.4,,0,,,100,,0,99,99,99,0.4,,,TBM20020807,13:08:00,19FEB2020,2,2020,20,1.4,,Winter,LTB,2,5,0,2,8,34,2022,NA,NA,8,21773.055647
TBM2020020903,AM,,,B,20,1,-82.618466,27.8422,0.9,B,137,YES,0.3,,0,,,100,,,30,30,30,0,,,TBM20020903,9:43:00,11FEB2020,2,2020,20,1.4,,Winter,MTB,1,0,0,1,2,8,2022,NA,NA,19,8681.7103268
TBM2020020905,AM,,,B,20,1,-82.544783,27.8658,1.1,B,129,YES,1.1,,0,,,,,,99,99,99,0,,,TBM20020905,11:05:00,11FEB2020,2,2020,20,1.4,,Winter,OTB,0,0,0,0,0,0,2022,NA,NA,26,2301.490096
TBM2020020907,AM,,,A,20,1,-82.584683,27.83215,0.7,B,156,YES,0.7,,100,,,100,,,99,99,99,8,,,TBM20020907,12:39:00,11FEB2020,2,2020,20,1.4,,Winter,OTB,7,10,3,8,10,76,2022,9116,745.569607822221,19,8681.7103268
TBM2020021203,AM,,,B,20,1,-82.395766,27.843516,0.6,C,149,YES,0.6,,0,,,100,,0,99,99,99,5,,,TBM20021203,10:21:00,19FEB2020,2,2020,20,1.4,,Winter,HB,6,5,3,7,5,52,2022,NA,NA,5,3521.78211
TBM2020021204,AM,,,A,20,1,-82.39705,27.83745,0.4,C,149,YES,0.2,,100,,,100,,0,99,99,99,5,,,TBM20021204,10:45:00,19FEB2020,2,2020,20,1.4,,Winter,HB,3,4,0,3,5,30,2022,NA,NA,5,3521.78211
